Description,Label
" Manage a team of exceptional software professionals;  Define, maintain, oversee and enforce engineering processes;  Provide project leadership for key projects;  Train and mentor project leaders;  Take responsibility for release dates, milestones and budgets.",Manager
The responsibilities include but are not limited to the following:  Local Area Network Administration and Maintenance;  Firewall Management and Antivirus Maintenance;  User Administration and Database Maintenance;  Web and Mail Server Management and Maintenance;  Intranet Management and Maintenance;  Web Site Maintenance and Content Management;  Office Productivity Applications Maintenance;  Workplace Software and Hardware Maintenance and Upgrade;  Automation Systems Integration and Maintenance.,Manager
" Maintain and manage the 1C database, including data entry, verification of general reports;  Prepare special reports for Sales department Team leaders, Managers and Top Management;  Manage, maintain and print all necessary forms and documents for Sales department according to standard procedures;  Update, print and distribute copies of the daily, weekly Field Schedule;  Assist Sales department management staff with preparation of documents and materials;  Serve as a backup to the Administrative Assistant when necessary;  Facilitate communications between members of the Sales department staff, i.e., take messages, pass on information, etc.;  Assist Sales department staff in communications between staff members and clients;  Support Sales department with the filing and organization of documents and materials;  Assist on maintaining all Sales departments and clients files;  Attend and translate field meetings whenever necessary;  Support Sales department with the written translation of manuals, documents, materials and emails;  Assist Sales departments staff with scheduling and appointments when necessary.",Database Administrator
" Learning new programming standards (XP),  Creating databases for online systems.",Software Engineer
" Designs, develops, implements, tests and writes documentation for software modules and systems produced by the company;  Provides technical support via e-mail and Internet to users of the software products;  Co-maintains the company's internal development environment.",Software Engineer
"? Create Test Plan and Test Strategy for Memotech. ? Imparted Product Training to Sales Force, Vendors, Partners, team members and intermediate users. ? Interacting with Customers for their early feedback and resolution of issues ? Complete ownership of testing Admin tool for Memotech. ? Integration Testing with Oracle PPM, Oracle FM with Memotech and other industrial tools. ? Assessed continuous improvements for various work scenarios and suggest them to management for adopting them to improve overall productivity and efficient utilization of various resources ? Oversaw the Quality procedures related to the project and performed quality audits to ensure templates, procedures and methodologies are adhered to International standards. ? Update , maintenance of automation framework for Memotech 5.x ? Developed and implemented various testing strategies for oracle EBS systems. ? Database Migration testing using Robot Framework. ? Logging Defect and Software version maintenance through JIRA ? Involved in build deployment / debugging activities on Linux servers using Unix commands. ? Performed DB migration and Synchronization test from Memotech 5.x to Memotech 6.0",Quality Assurance
"included customer interaction, requirement understanding, creating scope and estimation documents, configuring demos & POCs, writing functional documents, preparing and conducting presentations, Project Planning, and overall delivery and project management. Scope of responsibilities included working in various time zone of US and Australia.",Architect
 Manage the carrier interconnection;  Analyze existing technical solutions. Create development strategies;  Address technical issues;  Integrate new systems;  Be responsible for technical development planning.,Manager
Enhance the existing framework for UI and API testing Writing feature file for new enhancement in the product Writing script for new features Integrate the new feature with existing CI Analyze the CI jobs and find the Root cause analysis of the build failure Analyzed the server logs using Putty and WinSCP,Quality Assurance
"Leading and facilitating the daily Scrum Meetings, provide daily status of team and highlight any blocker/issues Facilitating release Planning Meeting, Sprint Planning Meeting Mentoring team on process and new technologies Task assignment and tracking Ensuring that team members execute their deliverables Documenting and communicating overall project status and Weekly Status Reports Delivery and implementation Onsite/Offshore co-ordination POCs for upcoming/new projects Effort estimations Requirement Analysis and Design Impact analysis of change requests Facilitating and leading bug prioritizing meetings",Technical Lead
"Designing the test plans as per the defined scenarios. Creating and configuring the test data. Test case writing and execution on ITIM. Regular interaction with the onsite team for status updates and issue resolution. Hands on experience of deploying identity solutions using IBM Tivoli Identity Manager. User provisioning and de provisioning in IBM Tivoli Identity Manager. Managed users, their accounts and passwords in IBM Tivoli Identity Manager. Executed Reconciliation and Life Cycle Processes in IBM Tivoli Identity Manager. Executing the various client defined scenarios for the user and verifying their impact on the security of the web application. Currently leading the offshore team of 3 people. Bug tracking and version control. Regular client interaction for status updates and issue resolution. Prepared configuration files. Data validation of values pulled by the parser.",Quality Assurance
"Comprehensive knowledge of the Complete Software Development Life Cycle (SDLC) and identifying the requirements and defining the business rules to user requirements. Designed the complete solution using 3-tier Architecture model Successfully followed agile development steps starting from requirement to deployment. Experience in using Data Grid controls for displaying dynamically data. Extensive experience in using State management both the client side and server side. Azure SDK 1.8/2.5, Web Role, Worker Role MVC 2.0/4.0 Extensively used Ajax to reduce the time for user request by using different controls under it. Extensively used WCF framework to build applications that inter-communicate and implement services using Service Contract and Data Operation. Deployed on PaaS Azure with Service Bus. Developed SOAP based Middleware using Web Services to read XML files which is to provide communication between data access layer and backend database. Used XML files for reading the static data and also simultaneously reduce the load on the database server. Implemented web services with SOA using WCF for passing data to multiple platforms. SQL Azure, DMVs Worked with ASP.NET Web Forms, Web Services, State Management, Azure Managed Cache and configuring optimizations for securing the web application. Used various ASP .NET server controls and data controls. Customized .Net Login Controls to implement authentication and authorization. Created the UI layers and web pages, and integrated them to maintain the performance of data flow and data integrity using ASP.NET User Controls, Web Server Controls. Developed and Implemented Master pages in the application for designing Presentation Tier (web pages). Applied CSS for a consistent look and feel for Page design in the application. Worked on AJAX to populate user interface controls such as drop down list and generate warning messages to enhance overall UI experience. Involved in developing the Business Layer in C#.NET, where all the Business Objects are written in developing the whole Application. Designed and developed various abstract classes, interfaces, classes to construct the business logic using C#.NET. Used JavaScript functions to implement complex Business Rules and Validation of front end forms. Expert in using JavaScript and ASP.NET validation controls for performing Form Validations Worked on web pages and business objects using JavaScript, XML in a mixed ASP.NET environment. Extensive used on UI development experience using HTML, DHTML, CSS, XML, JavaScript and JQuery. Developed Custom Controls and Utilized JavaScript to create Client-side validations that greatly decreased processing time and resource consumption, freeing resources for use by other applications and speeding up processing times. Experience with Data Accessing including using Data Adapter, Data Reader and Dataset in ADO.NET. Rendered XML document to an HTML using XSL and XSLT Transformations. Utilized Team Foundation Server (TFS) for the purpose of version Control and source code maintenance needs. Prepared various test cases to fix the bugs and ensures the application is error-free using VS Unit Testing.",Technical Lead
"Implemented dynamically create Form by using Bootstrap and HTML5 based on editable Feature Services Data. Implemented various classes and controls of Bootstrap such as DateTime Picker, Touch Spinner, various Input controls based on Datatypes. Populate Data in the controls by using JavaScript, jQuery, Dojo toolkit. Implemented GeoCoding on Map to find current location of the user in the Form. Implemented file attachments in the Form. Create responsive application by using media query and CSS3. Provide support on all browsers, tablets and smart phones.",Software Engineer
"Served as DBA or project lead in the completion of 80+ medium to large-scale implementations, managing projects from business requirements analysis to solutions delivery and support. Managed a $1.2 million data-integration project for financial services firm that consolidated information from accounting applications, third-party market data and internal equities/fixed income applications. Contributed to furniture retailer s 15% revenue growth in 2016 by standardizing content from disparate databases, enabling sales and support staff to quickly respond to customer requests. Created Web-enabled, group-scheduling system for a large university, allowing students to view and print schedules for current and future semesters. Delivered solution on time, on spec and on budget. Innovated time-saving, robust employee data-intake system that automated database update functions, enabling new salary and process-exception information to be automatically populated. Developed and tested storage strategies and disaster-recovery plan for large manufacturing company s operational database, delivering solution that guaranteed recovery performance and high availability. Enhanced users understanding of database systems by conducting pre-implementation workshops, delivering group and individual training sessions and creating user-friendly training materials.",Database Administrator
"Lead and manage the delivery process for multiple solutions/projects from scoping, design, development and launch. Promote best practices in design, development, and deployment of major initiatives. Manage the overall performance of the system.",Architect
"Offshore DigiGrapes team project management using AGILE (SCRUM) methodology. Reviewing and managing all the necessary documentation required for the project work. Involved in framework development for backend services using Web API, common framework for management portal in MVC 4 and development of complex functionalities. Mentoring team member in development according to bellefield app development framework. Client SIT (System Integration Testing) and UAT (User Acceptance Test).",Architect
"Administered and verified database security is maintained according to best practice and company's needs Applied patches and upgrades to both Oracle and Banner to provide local support of upgrades and installs. Assisted developers with database creation and sizing Assisted developers with database design to include an understanding of performance implications Assisted production support team in resolving performance issues, defects, and database availability issues Collaborated with System Administration team to properly manage database resources, process monitoring, disk management and a comprehensive backup strategy Developed a database structure that fit into the overall architecture of the system under development Developed relational and/or Object-Oriented databases, database software, and database loading software Developed reports and queries to extract data from new and existing relational database applications as necessary Ensured database backup strategy including database rollback operates accurately and reliably Executed policies, procedures and standards related to database management Handled day to day monitoring and maintenance of database Implemented upgrades, applied patches and troubleshooting issues Made trades among data volumes, number of users, logical and physical distribution, response times, retention rules, security, and domain controls Managed user access and security issues such as roles and privileges Monitored transaction activity and utilization Performed daily administration, maintenance and support of Oracle Database and Applications Servers used for web-based Ellucian Banner ERP environment and SQL Server environment Provided basic training and support in the creation of simple queries and reports Resolved technical and functional issues identified with all supported ERP modules and other integrated application systems Worked with staff and administrators to analyze database management needs",Database Administrator
"Provides database design and management support for all GIS energy projects ranging from thousands to millions in revenue. Improved database application performance by monitoring and tuning databases to optimize storage and minimize server processing. Created, documented, and integrated GIS data models and data standards using the base APDM, PODS, and AETM. Successfully upgraded SQL Server, ArcSDE, and ArcLicense Manager Applications across multiple servers with minimal production impact. Tested, implemented, and supported database replication including both ArcSDE and SQL Server Replication types in an editing environment. Solved 85% of all ArcSDE related help desk tickets within a 24-48 hour time span. Documented GIS infrastructure information including server type, operating system, DBMS build, and GIS application build.",Database Administrator
"Increased institutional effectiveness by performing data analysis developing high level reports using SQL and PL/SQL for Office of the Deans and College of Education fulfilling program evaluation and accreditation initiatives. Communicated with internal and external constituents gathering business requirements ensuring feasibility. Increased operational efficiency by implementing Educator Preparation Reform System according to Systems Development Life Cycle. Increased service satisfaction by training end users on Business Intelligence reporting software. Managed Livetext database by data manipulation, administering accounts, security, passwords ensuring data integrity. Modeled historical and trend data for President's budget forecast analysis, Dean Interview Committee, Alumni Events, Graduation Comparison rates. Collected and compiled enrollment data for Online U.S. World News, U.S. World News, Professional Education Data System and Institutional Post-Secondary Data System survey submissions.",Database Administrator
" Develop critical framework components/reusable modules;  Establish, maintain and adhere to set of development standards and patterns;  Document technical findings/decisions and make technical presentations;  Maintain, improve and optimize Lycos internal software development process.",Architect
"? End to end delivery of the project including Project Management, Business Analysis, coordination with the business and technology stakeholders. ? Key projects handled includes e-Signing for Onboarding, Sunday Trading, Intellimatch CLM/ETD implementation, Enterprise Bookkeeping Engine, Repos and TermDeposits. ? Accountable for gap analysis, requirement gathering and producing the required artefacts including BRD, FRD, UAT approach document and doing the reviews with technology teams. ? Hosting trainings/workshops for the technology teams.",Manager
"PM for technology upgradation project for US client LPS Inc. (www.lpsvcs.com). Dealt with client business team to collect requirements and developing proposed new architecture, construct applications proto type & database design by teaming up with client Enterprise Architect Team for rebuilding Core business applications to transform LPS operations, and supports growth areas to gain efficiencies to better serve clients.",Manager
 Design and develop test systems;  Troubleshoot and detect bugs in software programs.,Quality Assurance
 Develop software according to requirements;  Take part in gathering requirements;  Take part in system architecture development;  Participate in planning;  Complete work according to deadlines;  Take part in mentoring other developers professional skills.,Architect
" Manual testing of web applications according to available documentation;  Creation and execution of test-cases (manual and automated), other test deliverables preparation;  Assistance to Test Automation team in design and coding of test automation suites when needed.",Quality Assurance
" Prepare project schedule, define development, testing and documentation activities;  Estimate technical challenges, development time-line and risks;  Collaborate with team members on gathering project requirements, design interface and functionality and producing written requirements description document, software specifications and testing plan;  Lead the software development, testing and documentation activities according to project requirements and guidelines;  Release and deploy the project, provide post-release and maintenance support, including improvements identification, bug reporting/ fixing and communication;  Communicate with top management and customer and organize meetings and conference calls per need.",Technical Lead
"Will be responsible for installation and maintenance of IT equipment, network systems, and computers in the projects offices, and for the design and maintenance of databases relating to business contacts, monitoring and evaluation of project activities, and other related duties.",Database Administrator
"Specific tasks and key responsibilities include but are not limited to:  Design and implement RDBMS schemas and data access components;  Design and fine-tune the physical data model for an application;  Create the physical databases for an application;  Design and code software components for web applications;  Troubleshoot and fine-tune databases performance in production to ensure maximum performance;  Develop integration, replication and backup/ restoration strategies;  Interact with technical managers to facilitate the smooth flow of all technical information.",Architect
"Specific tasks and key responsibilities include but are not limited to:  Design and fine-tuning of the physical data model for an application;  Creation of the physical databases for an application;  Troubleshooting and fine-tuning of databases performance in production to ensure maximum performance;  Development of integration, replication and backup/ restoration strategies;  Development of required stored procedures for the applications.",Database Administrator
"The Web Developer/ Programmer will be responsible for writing scripts and programs, generating interfaces, integration of Flash pages and maintaining our worldwide customers databases on daily basis.",Software Engineer
" Maintain Oracle systems operations high availability ;  Install, tune, optimize and troubleshoot Oracle instances;  Backup and Recovery strategies;  Lead SQL queries and reports.",Database Administrator
Development of Java Web Applications,Software Engineer
 Estimate/plan development projects in conjunction with other developers/experts;  Participate in all stages of the software development life-cycle;  Prepare documents and diagrams for programming work;  Develop and fine-tune the LinkGard software development methodology as well as consistently execute the methodology;  Help the organization improve ratings based on a capability-maturity model (i.e. CMMI);  Work with HR to recruit new team members based on current need;  Build up a list of in-house skills and resume-database for all employees that is available for review by management;  Identify growth and learn opportunities by: a) identifying conferences/seminars that can be attended by employees; b) identifying trainings to conduct locally by foreign or local experts; c) ordering books/magazines for developers to further their technical skills.,Manager
"Worked as a lead designer to customized the liferay features (WCM, Doc & Media etc). POC to customized liferay behavior. SQL tuning for best performance. Prepared and presented concept of performance improvement to Client. Provided training to team members on Portal foundation . Code review and bug fixing. Managed dependencies between multiple teams. Maintained application and solving day to day user queries. Interacted with the client on regular basis to solve the issues faced. Took understanding of the client environment as well in order to find out the best possible solution. Learned Seam framework which was used in the application and implemented the same to complete the application change in time.",Technical Lead
"Key member of the Centre of Excellence team which specializes in designing, architecting and delivering projects across middleware domain. Work with the BD team to complete proposal efforts including project scoping. Create & execute project work plans & revise as appropriate to meet changing needs & requirements. Conduct risk analysis & prepare mitigation strategies where necessary. Coordinate multidisciplinary activities to ensure that the project deliverable are met. Identify resources needed & work with section heads to assign individual responsibilities. Manage day-to-day operational aspects of a project & scope. Review deliverable prepared by team before passing to client. Effectively apply methodology & enforce project standards. Conduct project review meetings with clients & prepare agendas, meeting minutes & project summaries. Hold regular status meetings with project team. Ensuring the adherence to the delivery dates.",Technical Lead
"Requirement analysis and helping out team members in estimating the project. Helping out team members in setting up POC and Pre-Production environment. Helping out team members in SIT, Regression Testing Helping out business in UAT Preparation of Cutover Plan of Go-Live Making Go-Live successful",Architect
" Improve all aspects of the technical development cycle, including functional and technical product specifications, scrum story breakdown, testing and quality assurance, release and management and version control;  Foster a results oriented, continuous improvement environment based on Agile principles;  Assist European development teams with the creation of the best PM software on the market.",Manager
" Roll out, maintain, and repair the IT infrastructure, including facilities, hardware, and software;  Deploy, operate and support IT systems and resources, including all using IT equipment (cabling and wiring, servers, network, power supply and wiring closet equipment, end-user equipment, software, etc.), remote administering;  Manage users accesses to IT services, grant and revoke specified accesses and rights; configure users workplaces and mobile devices, including network connections, administering the local PABX, accounts, mailboxes, etc.;  Manage IT costs, resources, and contractors, including budgeting and planning, hardware/software inventory, local hot stock, service, supply and integration contracts, with guidance from Central IT;  Maintain Central IT procedures, instructions and job standards, including execution of reporting requirements, incidents documentation, systems/users lists keeping;  Maintain clear communication with the location management and staff, with Central IT, with local contractors, suppliers and service providers;  Participate in IT projects during the whole multi-stage process, according to level of responsibility.",Manager
"As a senior QA engineer you are responsible for whole testing projects. It includes tasks such as writing test plan, performing tests, writing reports",Quality Assurance
"As a QA engineer with Linux skills you will be responsible for the installation testing, test script development and more QA related work. You will also work early in the development phase and your input is important for the development team.",Quality Assurance
" Configure, maintain, and install new workstations, laptops, and servers  Troubleshoot system and network related problems  Support internal users, systems, software, and hardware  Administer NT \ Windows 2000 Systems  Develop and maintain Backup and Disaster Recovery Strategy  Purchase new equipment and software  Maintain software and hardware inventory  Administer and maintain phone system  Design and develop the Web site  Training and teaching the students of Microsoft Office software",Software Engineer
The responsibilities include but are not limited to the following:  Local Area Network Administration and Maintenance;  Firewall Management and Antivirus Maintenance;  User Administration and Database Maintenance;  Web and Mail Server Management and Maintenance;  Intranet Management and Maintenance;  Web Site Maintenance and Content Management;  Office Productivity Applications Maintenance;  Workplace Software and Hardware Maintenance and Upgrade;  Automation Systems Integration and Maintenance.,Manager
" Develop a database according to the specifics and requirements of the program;  Supervise the cataloguing of information;  Provide technical management of the centers equipment and maintenance of the Internet and other IT facilities;  Manage the database, including producing a monthly summary from the database for submission to the coordinator;  Perform any other duty as assigned by the project management team and centre coordinator.",Database Administrator
" Manage the team;  Define, maintain, oversee and enforce engineering processes;  Provide project leadership for key projects;  Train and mentor project leaders;  Take responsibility for release dates, milestones and budgets.",Manager
" Supervise the development of sophisticated applications for financial clients;  Understand the client requirements and design their implementation in the .NET platform;  Organize and lead the collaboration of his/her team with the team of quantitative analysts;  Serve as the liaison between his/her team and development teams in other company locations;  Provide leadership and guidance to his/her team of software developers, ensure their continued professional growth;  Organize and maintain quality controls to ensure the highest production standards;  Manage the team growth and recruitment of new specialists.",Technical Lead
"The key elements of the role are full life cycle product development working in a technically strong team through requirements gathering, architecture, development and release. The candidate is required to work closely with the other technical members of the Lycos Mail team in Yerevan as well as in Paris on new and challenging projects.",Software Engineer
 Assist the administration team in development and management of new and existing DB applications;  Manage the Windows Servers.,Database Administrator
"Informix and/or Oracle database administration, installation, backup and recovery, performance tuning, SQL optimization, maintenance.",Database Administrator
 Management of development teams.  Software architecture development.  Documentation writing.  Working according to software requirements.  Taking part in long-term and complex projects.,Technical Lead
"Design of multi-tier web based application. Design and end to end implementation of all the modules in robust and scalable manner. Infrastructure setup, deployment and performance tuning activities. Requirement gathering and analysis. Assistance in Project schedule generation and Updation.",Software Engineer
 Be responsible for Business-modeling;  Be responsible for Project Requirements analyzing;  Be responsible for system architectural design;  Develop technical and project documentations.,Architect
"Specific tasks and key responsibilities include but are not limited to:  Design and implement RDBMS schemas and data access components;  Design and fine-tune the physical data model for an application;  Create the physical databases for an application;  Design and code software components for web applications;  Troubleshoot and fine-tune databases performance in production to ensure maximum performance;  Develop integration, replication and backup/ restoration strategies;  Interact with technical managers to facilitate the smooth flow of all technical information.",Architect
Responsible for Migration of EDMS from 6.5 SP3 to 7.1 Solution Design and Implementation of EDMS Migration with defined solution Liaison between technical team and customer PMO for smooth execution of project Identify risks and define strategy for mitigating risks during the project lifecycle. Support customer operations team for provision of infrastructure and support for execution of activities in-time Responsible for supporting team for technical issues and overall execution of activities Validation of deliveries to ensure quality. Support User Acceptance Scoping of Change Requests and overall project effort and estimates for scoping,Architect
 Software architecture development.  Writing documentation.  Working according to software requirements.,Architect
"Involved in the analyzing business requirements and current system functionality and Conducted workshops and interviews for business users to formulate work strategies. Business case formulation and analyzing the impact on overall solution delivery to management. Expertise in project management, effort estimation using use case breakdown analysis. Involved in knowledge transfer and hand holding to the offshore team for managing development environment. Reviewing and managing all the necessary documentation required for the project work. Involved in implementation of the complete solution like task allocation, team managing and tracking. Client SDN (Software Delivery Note) and UAT (User Acceptance Test). Involved in training the internal stake holders for TARGET.",Technical Lead
"Analyzed, conducted and implemented physical database designs. Documented and maintained current database patches. Worked to ensure all data are recovered, systems and data integrity are maintained. Conducted audits on the environment and provided capacity planning, best practices guide for future production, development and tests on database administration. Carried out performance assessment test and tuning on the database system.",Database Administrator
" Lead the team;  Push team to deliver to its commitments;  Generate necessary team documentation;  Serve as a strong contributing technical member of the team;  Design test cases;  Perform manual and automated testing;  Design and develop automated test scripts;  Perform functional, performance, load, compatibility and usability tests of the website;  Identify, reproduce and report bugs;  Verify fixed defects and perform regression tests to ensure the quality of software releases;  Create all required test documentations.",Technical Lead
" Maintain Oracle systems operations high availability;  Install, tune, optimise and troubleshoot Oracle instances;  Install Oracle on Linux/UNIX;  Write and optimize code in PL/SQL;  Monitor and implement SQL*Loader, Imports/Exports, Backup and Recovery strategies;  Lead SQL queries and reports.",Database Administrator
 Work in close collaboration with the Project Manager to understand the application requirements;  Act as the development team leader to automate test scripts.,Quality Assurance
" Be responsible for office ATC installation and administration;  If necessary, be responsible for computer and data communications equipment selection and purchase coordination;  Establish and develop relations with mobile, fax and internet communication, service providers.",Manager
" Lead efforts to define system and process requirements specific to user needs;  Lead analysis and review existing system problems. Accept input from others and make recommendations for improvements;  Oversee software integration and interface development;  Streamline processes to maximize utility of existing IT resources;  Help business operations utilize information systems to improve efficiency;  Deploy new performance monitoring and alert services, focusing on security and protecting the companys and clients data;  Analyze, report on, and make recommendations for the improvement and growth of the IT infrastructure and IT systems;  Resolve all project issues including timeline, scope changes, software functionality and technology including managing project quality to ensure meeting business requirements.",Manager
"The key elements of the role are full life cycle product development working in a technically strong team through requirements gathering, architecture, development and release. The candidate is required to work closely with the other technical members of the Lycos Communities teams.",Software Engineer
"I have been working as Technical Architect and the core responsibility are: o Designing the application for Azure Cloud compliance. o Migrate all legacy code in MVC and new modern technology. o Migration of complete application from On-Prime to Azure Cloud. o Database migration from On-Prime SQL to SQL Azure o Design SOA to scale the application across the globe. Code review and Security implementation. Support application end to end on production environment. The technology we have been used o VS 2015, C#, ASP.Net o SQL Azure, Cloud Service, Web Roles, Worker Roles, Storage Account, CDN, Traffic Manager, Azure Service Bus, Rely messaging etc. o Redis Cache Environment: Azure PaaS, SQL Azure, Redis Cache, Service Bus.",Architect
"Perform coding migration, database change management & data management through the various stages of the development life cycle Assist System Development Manager in developing queries, executing scripts, patches, reports, and monitoring Assist System Development Manager in development, setting up and managing automated backups Assist System Development Manager in Microsoft SQL Server management and database maintenance Assist System Development Manager in performance tuning and database optimization Identifying performance improvements to database procedures and data structures and working with Development teams to deliver code changes Provide accurate effort estimates of the work involved even when others will be performing the actual programming work",Database Administrator
"Developed Test Plan, Test Cases, and Test Scripts for Newly developed system. Actively Participated in walkthrough meetings. Managed and conducted ETL and Report testing. Tracked the defects using Quality Centre and generated defect summary reports. Prepared status summary reports with details of executed, passed and failed test cases on daily and weekly basis.",Quality Assurance
"Key member of the Integrations Application team which specializes in handling integration projects across company. Liaising with the Clients and other onsite/ offshore counterparts. Installing, designing, configuring, supporting, maintaining, administering, and documenting the integration environments (development, test, performance, QA, training, and production). Working with the business and application development groups to ensure the appropriate processes and technical infrastructure are put in place that will meet their business requirements.",Software Engineer
" Manage/design the architecture of the projects within the group  Planning together with the team (estimate, dependencies etc)  Software development  Technical quality of the project  Code review within the group  Act as a mentor for the team",Architect
"? Worked as a technical lead responsible for delivering a web based application(MS technologies) for Ministry of Health , India for controlling malaria & has been implemented successfully across all states and 542 districts in India. ? Contributing in various activities including Requirement gathering, Application Design & Development, Deployment, and Implementation & Client Trainings. ? Technology expert on MS .NET technologies helping other projects with-in Organization in terms of application design & architecture along with technical guidance and participation in sales bid proposal for some of domestic clients.",Technical Lead
"Associate PM for T&M engagement for US Insurance client (www.goldenrule.com) to do requirement analysis, resource planning and quality process management. Also coordinated project UAT and delivery plan with onsite associates. Individual Contributor to design, develop and setup workflow using Kofax for Australian Insurance client (www.tiofi.com.au) to automate Insurance claim forms processing; wherein any new Insurance Claim form is scanned and the metadata captured using Kofax Batch Classes & stored into SQL Server database. Project leader to upgrade web based global portal (www.hotelclub.com) offering hotel and accommodation for up to 12 months in advance from ASP 3.0 to ASP.Net for Australian client (Flairview Travel Pty Ltd).",Architect
" Design, develop, introduce and assist technical project staff to use the M&E database and M&E management information system. Design and modify software for project monitoring and evaluation, and associated statistical assessments to supporting intervention refinement, and reporting needs of the project;  Work with the technical Monitoring and Evaluation Team and with project Component teams, to create efficient analytic systems and data collection and data management, implement and maintain quality control in data management and maintain and help use project databases as needed for projects decision-making;  Work with project technical staff in the wider process of coordination and integration of information systems in/ with the primary healthcare level;  Participate together with the wider Project IT staff-pool in the creation and maintenance of office network (intranet) and IT solutions in office, and interfacing with offices and partners in the field;  Provide training to project staff, in use of database resources, software and methods;  Perform other duties as assigned by the Chief of Party and/ or Team Leader.",Database Administrator
" Manage the team of software developers;  Interact with project manager and contribute to the project planning;  Participate in Object Oriented Analysis/ Design;  Write software based on specifications/ design;  Interact with other members of the team, such as documentation and testing experts.",Technical Lead
"The incumbent will be responsible for the entire process of development, from feasibility study to design, implementation and delivery to quality assurance group.",Technical Lead
" Maintain Oracle systems operations high availability ;  Install, tune, optimize and troubleshoot Oracle instances;  Backup and Recovery strategies;  Lead SQL queries and reports.",Database Administrator
"Performed systems testing, functional testing, and regression testing with Motorola Expedience Java Applications running on Apache Tomcat servers with Oracle 9i/10g, Microsoft SQL Server 2000/2005/2008 and Postgres databases. Installed, upgraded, and maintained Oracle, MS SQL Server and Postgres databases running in lab environment. Configured and administered wired/wireless network consisting of servers, hosts, CPE modems, basestations, and VLAN switches. Maintained Expedience and Wimax networks on Linux Redhat, Fedora Core, CentOS, Windows Server 2003, and Windows Server 2008 operating system platforms. Performed manual testing and automated testing writing/executing bash shell scripts, Perl scripts, and Selenium scripts against Motorola Expedience Java Applications. Wrote and executed test plans for new features and maintained test cases using AP Test, Citrix. Verified a certain CPE type will become dysfunctional after performing an upgrade both saved money and time since thousands of these CPE types were currently being used.",Database Administrator
"1) Responsible for solution architecture, design, development, and code review. 2) Interacting with business to understand the business requirement and ensure the team has clear knowledge of the requirement 3) Responsible for project timelines by ensuring the project is per estimated plan.",Technical Lead
" Create, manage and update project related documentation;  Participate in all stages of the software development life-cycle;  Schedule, conduct and document project review meetings;  Meet established project deadlines;  Manage project on a day-to-day basis;  Keep project on track;  Ensure team awareness on the project goals and needs;  Contribute to improvement of development processes;  Communicate effectively with the external Project Managers and Local Management.",Manager
"Provides database administration support to projects that are assigned by Burlington. Lends technical assistance to project team members and database administrators. Troubleshoots company s and subsidiaries database issues and applications. Performs the following database administration tasks such as DBMS installations and upgrades, migrating databases, changing server configuration parameters, transferring system databases and managing users and logins. Develops, tests and institutes SQL scripts as required by Burlington s projects. Prioritizes assigned tasks and ensures these are completed on or before the scheduled date of completion.",Database Administrator
" Be responsible for office ATC installation and administration;  If necessary, be responsible for computer and data communications equipment selection and purchase coordination;  Establish and develop relations with mobile, fax and internet communication, service providers.",Manager
" Make all necessary installations, updates and maintenance of existing servers and user workstations;  Provide uninterruptible work of users in office (30 users) and stores in Yerevan and regions (20 stores);  Organize new workplaces for new employers upon necessity;  Purchase needed equipment, computers, printers etc.;  Organize work with internet providers.",Manager
 Software development according to requirements;  Take part in gathering requirements;  Take part in system architecture development;  Participate in planning;  Complete work according to deadlines;  Take part in mentoring other developers professional skills.,Architect
" Be responsible for planning, preparing, reporting of test processes as well as organizing the process of test automation;  Lead and direct the work of others, if necessary;  Be responsible for installation tests of applications, automated framework development for white-box analysis of sources and configuration management;  Participate in development of new test tools or enhancement of already existing ones;  Control the test activities;  Report to the QA Manager and others.",Quality Assurance
"Architecture and Design of WPSOnline and WPSClient applications. Design and implementation of centralization of serial numbers and model numbers, Auto Sync up module End to end implementation and deployment of various WPSOnline modules. Relevant use of design patterns to support different yet similar product lines (eToken, SafeWord, HASP) Requirement gathering and analysis. Assistance in Project schedule generation and Updation.",Software Engineer
" Design, implement and support databases,  Implement business rules via stored procedures,  Define user interfaces and functional specifications,  Responsible for database modeling, verifying accuracy of data,  Maintenance and support of databases,  Other duties as assigned.",Database Administrator
"? Preparing Test Cases, Traceability Matrix ? Interacting with cross applications for getting the data setup and having the claims available for our testing. ? Integrate and communicate with onsite team members for technical and business requirements ? Give suggestion to Business regarding Usability of the application which in result accepted as a change request. ? Hosting defect tracking and Issue discussion calls inviting Business folks as well. ? Imparted training within team on the functionality of the application",Quality Assurance
 Be responsible for Business-modeling;  Be responsible for Project Requirements analyzing;  Be responsible for system architectural design;  Develop technical and project documentations.,Architect
 Design and develop test systems;  Troubleshoot and detect bugs in software programs.,Quality Assurance
 Propose database architecture  Act as a database mentor for all of our teams  Development in the area of databases  Performance tuning in the area of databases,Architect
 Estimate/plan development projects in conjunction with other developers/experts;  Participate in all stages of the software development life-cycle;  Prepare documents and diagrams for programming work;  Develop and fine-tune the LinkGard software development methodology as well as consistently execute the methodology;  Help the organization improve ratings based on a capability-maturity model (i.e. CMMI);  Work with HR to recruit new team members based on current need;  Build up a list of in-house skills and resume-database for all employees that is available for review by management;  Identify growth and learn opportunities by: a) identifying conferences/seminars that can be attended by employees; b) identifying trainings to conduct locally by foreign or local experts; c) ordering books/magazines for developers to further their technical skills.,Manager
